budget,days,interest,travel_type,transport_mode,route_category,recommended_route
184748,4,cultural,solo,bike,Northern_Heritage,Colombo -> Anuradhapura -> Jaffna -> Delft -> Colombo
48702,1,relax,couple,bike,Weekend_Getaway,Colombo -> Kandy -> Colombo
356092,9,luxury,solo,bike,Luxury_Tour,Colombo -> Bentota -> Galle -> Tea Country -> Colombo
71051,8,cultural,solo,bike,Cultural_Triangle,Colombo -> Dambulla -> Sigiriya -> Polonnaruwa -> Kandy -> Colombo
24890,2,relax,friends,bus,Weekend_Getaway,Colombo -> Galle -> Colombo
74479,3,beach,family,bike,Southern_Beach,Colombo -> Bentota -> Hikkaduwa -> Galle -> Mirissa -> Colombo
51076,7,cultural,friends,car,Northern_Heritage,Colombo -> Mannar -> Jaffna -> Nagadeepa -> Colombo
166812,3,adventure,solo,bike,Adventure_Tour,Colombo -> Belihuloya -> Horton Plains -> Ella -> Colombo
174321,8,beach,family,bus,Southern_Beach,Colombo -> Bentota -> Hikkaduwa -> Galle -> Mirissa -> Colombo
178048,7,beach,solo,bike,Southern_Beach,Colombo -> Galle -> Hiriketiya -> Mirissa -> Colombo
126571,7,beach,family,van,Southern_Beach,Colombo -> Bentota -> Hikkaduwa -> Galle -> Mirissa -> Colombo
94711,8,cultural,couple,bus,Cultural_Triangle,Colombo -> Dambulla -> Sigiriya -> Polonnaruwa -> Kandy -> Colombo
137805,4,cultural,family,van,Northern_Heritage,Colombo -> Anuradhapura -> Jaffna -> Delft -> Colombo
151556,3,nature,family,van,Hill_Country,Colombo -> Kandy -> Nuwara Eliya -> Ella -> Colombo
83884,6,adventure,couple,car,Adventure_Tour,Colombo -> Kitulgala -> Ella -> Knuckles -> Colombo
180630,6,nature,couple,van,Hill_Country,Colombo -> Kandy -> Nuwara Eliya -> Ella -> Colombo
35412,2,relax,family,bike,Weekend_Getaway,Colombo -> Galle -> Colombo
162216,3,cultural,solo,car,Northern_Heritage,Colombo -> Anuradhapura -> Jaffna -> Delft -> Colombo
160995,6,family,friends,bike,Family_Tour,Colombo -> Kandy -> Nuwara Eliya -> Galle -> Colombo
179146,4,family,family,van,Family_Tour,Colombo -> Sigiriya -> Kandy -> Bentota -> Colombo
115742,5,cultural,family,bike,Northern_Heritage,Colombo -> Anuradhapura -> Jaffna -> Delft -> Colombo
56518,3,nature,solo,car,Budget_Backpacker,Colombo -> Ella -> Arugam Bay -> Galle -> Colombo
104217,4,cultural,solo,van,Northern_Heritage,Colombo -> Mannar -> Jaffna -> Nagadeepa -> Colombo
89622,3,adventure,friends,car,Adventure_Tour,Colombo -> Kitulgala -> Ella -> Knuckles -> Colombo
108697,4,cultural,solo,car,Northern_Heritage,Colombo -> Mannar -> Jaffna -> Nagadeepa -> Colombo
67729,4,nature,family,bike,Budget_Backpacker,Colombo -> Kandy -> Ella -> Mirissa -> Colombo
87962,5,cultural,couple,car,Cultural_Triangle,Colombo -> Anuradhapura -> Mihintale -> Sigiriya -> Colombo
105792,4,cultural,solo,van,Cultural_Triangle,Colombo -> Anuradhapura -> Mihintale -> Sigiriya -> Colombo
71168,8,cultural,couple,bike,Cultural_Triangle,Colombo -> Anuradhapura -> Mihintale -> Sigiriya -> Colombo
59830,5,nature,couple,van,Budget_Backpacker,Colombo -> Ella -> Arugam Bay -> Galle -> Colombo
55715,3,beach,friends,bus,Southern_Beach,Colombo -> Galle -> Hiriketiya -> Mirissa -> Colombo
127099,7,cultural,family,car,Cultural_Triangle,Colombo -> Dambulla -> Sigiriya -> Polonnaruwa -> Kandy -> Colombo
132288,6,adventure,friends,bus,Adventure_Tour,Colombo -> Belihuloya -> Horton Plains -> Ella -> Colombo
76281,3,adventure,friends,car,Adventure_Tour,Colombo -> Kitulgala -> Ella -> Knuckles -> Colombo
70498,8,cultural,family,bus,Cultural_Triangle,Colombo -> Dambulla -> Sigiriya -> Polonnaruwa -> Kandy -> Colombo
75045,4,nature,family,van,Hill_Country,Colombo -> Kandy -> Nuwara Eliya -> Ella -> Colombo
134480,3,cultural,solo,car,Northern_Heritage,Colombo -> Anuradhapura -> Jaffna -> Delft -> Colombo
72002,3,cultural,friends,car,Cultural_Triangle,Colombo -> Anuradhapura -> Mihintale -> Sigiriya -> Colombo
53531,2,relax,solo,bus,Weekend_Getaway,Colombo -> Galle -> Colombo
151722,6,cultural,couple,car,Cultural_Triangle,Colombo -> Dambulla -> Sigiriya -> Polonnaruwa -> Kandy -> Colombo
94111,5,cultural,solo,van,Cultural_Triangle,Colombo -> Dambulla -> Sigiriya -> Polonnaruwa -> Kandy -> Colombo
22034,2,relax,solo,bike,Weekend_Getaway,Colombo -> Galle -> Colombo
84553,7,cultural,solo,bus,Cultural_Triangle,Colombo -> Dambulla -> Sigiriya -> Polonnaruwa -> Kandy -> Colombo
156706,4,wildlife,couple,bike,Wildlife_Safari,Colombo -> Wilpattu -> Anuradhapura -> Colombo
69090,6,adventure,family,bike,Adventure_Tour,Colombo -> Kitulgala -> Ella -> Knuckles -> Colombo
105459,4,cultural,solo,bike,Northern_Heritage,Colombo -> Anuradhapura -> Jaffna -> Delft -> Colombo
141045,4,cultural,couple,bike,Cultural_Triangle,Colombo -> Anuradhapura -> Mihintale -> Sigiriya -> Colombo
59794,3,nature,friends,bus,Budget_Backpacker,Colombo -> Kandy -> Ella -> Mirissa -> Colombo
18688,1,relax,family,van,Weekend_Getaway,Colombo -> Galle -> Colombo
153297,5,adventure,family,car,Adventure_Tour,Colombo -> Belihuloya -> Horton Plains -> Ella -> Colombo
84400,7,nature,solo,car,Hill_Country,Colombo -> Haputale -> Ella -> Bandarawela -> Colombo
177804,7,family,family,van,Family_Tour,Colombo -> Sigiriya -> Kandy -> Bentota -> Colombo
116615,7,cultural,friends,car,Northern_Heritage,Colombo -> Anuradhapura -> Jaffna -> Delft -> Colombo
102580,8,cultural,solo,bus,Cultural_Triangle,Colombo -> Anuradhapura -> Mihintale -> Sigiriya -> Colombo
66962,3,family,couple,bus,Family_Tour,Colombo -> Kandy -> Nuwara Eliya -> Galle -> Colombo
107050,5,beach,family,car,Southern_Beach,Colombo -> Bentota -> Hikkaduwa -> Galle -> Mirissa -> Colombo
123661,6,adventure,family,bus,Adventure_Tour,Colombo -> Kitulgala -> Ella -> Knuckles -> Colombo
160995,4,family,solo,van,Family_Tour,Colombo -> Sigiriya -> Kandy -> Bentota -> Colombo
137340,5,family,solo,van,Family_Tour,Colombo -> Sigiriya -> Kandy -> Bentota -> Colombo
159449,4,beach,family,van,Southern_Beach,Colombo -> Galle -> Hiriketiya -> Mirissa -> Colombo
147918,3,adventure,solo,van,Adventure_Tour,Colombo -> Belihuloya -> Horton Plains -> Ella -> Colombo
20161,1,relax,solo,bike,Weekend_Getaway,Colombo -> Kandy -> Colombo
223663,7,luxury,friends,van,Luxury_Tour,Colombo -> Bentota -> Galle -> Tea Country -> Colombo
95462,5,wildlife,couple,bike,Wildlife_Safari,Colombo -> Wilpattu -> Anuradhapura -> Colombo
67354,4,nature,friends,bike,Hill_Country,Colombo -> Haputale -> Ella -> Bandarawela -> Colombo
116756,5,adventure,friends,van,Adventure_Tour,Colombo -> Kitulgala -> Ella -> Knuckles -> Colombo
112022,3,family,friends,van,Family_Tour,Colombo -> Sigiriya -> Kandy -> Bentota -> Colombo
42133,1,relax,family,bus,Weekend_Getaway,Colombo -> Kandy -> Colombo
63920,6,cultural,couple,bike,Northern_Heritage,Colombo -> Mannar -> Jaffna -> Nagadeepa -> Colombo
141224,8,family,family,bike,Family_Tour,Colombo -> Sigiriya -> Kandy -> Bentota -> Colombo
335606,10,luxury,family,car,Luxury_Tour,Colombo -> Sigiriya Resort -> Kandy Resort -> Ella Resort -> Colombo
135788,7,cultural,solo,van,Cultural_Triangle,Colombo -> Anuradhapura -> Mihintale -> Sigiriya -> Colombo
66132,3,beach,friends,car,Southern_Beach,Colombo -> Bentota -> Hikkaduwa -> Galle -> Mirissa -> Colombo
75027,5,wildlife,couple,van,Wildlife_Safari,Colombo -> Yala -> Udawalawe -> Ella -> Colombo
155159,7,family,solo,car,Family_Tour,Colombo -> Sigiriya -> Kandy -> Bentota -> Colombo
101166,8,nature,family,bus,Hill_Country,Colombo -> Haputale -> Ella -> Bandarawela -> Colombo
84206,8,wildlife,solo,van,Wildlife_Safari,Colombo -> Yala -> Udawalawe -> Ella -> Colombo
146738,7,cultural,solo,bike,Cultural_Triangle,Colombo -> Anuradhapura -> Mihintale -> Sigiriya -> Colombo
148538,4,cultural,solo,bike,Northern_Heritage,Colombo -> Anuradhapura -> Jaffna -> Delft -> Colombo
109909,6,adventure,solo,bike,Adventure_Tour,Colombo -> Kitulgala -> Ella -> Knuckles -> Colombo
99137,6,cultural,friends,bike,Cultural_Triangle,Colombo -> Dambulla -> Sigiriya -> Polonnaruwa -> Kandy -> Colombo
68555,6,nature,family,bus,Budget_Backpacker,Colombo -> Kandy -> Ella -> Mirissa -> Colombo
60449,6,nature,family,bus,Budget_Backpacker,Colombo -> Kandy -> Ella -> Mirissa -> Colombo
90491,8,nature,friends,van,Hill_Country,Colombo -> Kandy -> Ella -> Badulla -> Colombo
169889,6,nature,friends,car,Hill_Country,Colombo -> Kandy -> Ella -> Badulla -> Colombo
172113,6,cultural,friends,bus,Northern_Heritage,Colombo -> Mannar -> Jaffna -> Nagadeepa -> Colombo
402204,8,luxury,couple,van,Luxury_Tour,Colombo -> Sigiriya Resort -> Kandy Resort -> Ella Resort -> Colombo
101130,8,nature,friends,car,Hill_Country,Colombo -> Kandy -> Nuwara Eliya -> Ella -> Colombo
24442,2,relax,friends,bus,Weekend_Getaway,Colombo -> Galle -> Colombo
353792,9,luxury,solo,van,Luxury_Tour,Colombo -> Bentota -> Galle -> Tea Country -> Colombo
144753,7,beach,family,bus,Southern_Beach,Colombo -> Unawatuna -> Mirissa -> Tangalle -> Colombo
170359,4,cultural,solo,van,Cultural_Triangle,Colombo -> Anuradhapura -> Mihintale -> Sigiriya -> Colombo
138470,3,adventure,couple,van,Adventure_Tour,Colombo -> Kitulgala -> Ella -> Knuckles -> Colombo
159903,5,nature,couple,car,Hill_Country,Colombo -> Haputale -> Ella -> Bandarawela -> Colombo
143378,8,cultural,family,bus,Cultural_Triangle,Colombo -> Anuradhapura -> Mihintale -> Sigiriya -> Colombo
121680,4,wildlife,family,van,Wildlife_Safari,Colombo -> Yala -> Udawalawe -> Ella -> Colombo
178883,3,beach,friends,van,Southern_Beach,Colombo -> Bentota -> Hikkaduwa -> Galle -> Mirissa -> Colombo
141755,3,nature,couple,bus,Hill_Country,Colombo -> Kandy -> Nuwara Eliya -> Ella -> Colombo
33167,3,relax,couple,van,Weekend_Getaway,Colombo -> Ella -> Colombo
109871,3,cultural,family,van,Cultural_Triangle,Colombo -> Dambulla -> Sigiriya -> Polonnaruwa -> Kandy -> Colombo
88890,7,beach,friends,car,Southern_Beach,Colombo -> Unawatuna -> Mirissa -> Tangalle -> Colombo
280469,9,luxury,couple,van,Luxury_Tour,Colombo -> Sigiriya Resort -> Kandy Resort -> Ella Resort -> Colombo
43462,4,nature,couple,van,Budget_Backpacker,Colombo -> Ella -> Arugam Bay -> Galle -> Colombo
177228,8,cultural,solo,bike,Northern_Heritage,Colombo -> Mannar -> Jaffna -> Nagadeepa -> Colombo
17869,2,relax,couple,car,Weekend_Getaway,Colombo -> Kandy -> Colombo
92631,7,beach,couple,bus,Southern_Beach,Colombo -> Unawatuna -> Mirissa -> Tangalle -> Colombo
67857,6,beach,solo,car,Southern_Beach,Colombo -> Galle -> Hiriketiya -> Mirissa -> Colombo
28346,4,nature,solo,bus,Budget_Backpacker,Colombo -> Ella -> Arugam Bay -> Galle -> Colombo
59700,5,beach,family,van,Southern_Beach,Colombo -> Galle -> Hiriketiya -> Mirissa -> Colombo
113718,7,nature,friends,car,Hill_Country,Colombo -> Kandy -> Nuwara Eliya -> Ella -> Colombo
97195,6,cultural,friends,car,Cultural_Triangle,Colombo -> Anuradhapura -> Mihintale -> Sigiriya -> Colombo
347141,10,luxury,family,bike,Luxury_Tour,Colombo -> Sigiriya Resort -> Kandy Resort -> Ella Resort -> Colombo
120434,6,beach,family,bike,Southern_Beach,Colombo -> Unawatuna -> Mirissa -> Tangalle -> Colombo
287039,10,luxury,family,van,Luxury_Tour,Colombo -> Bentota -> Galle -> Tea Country -> Colombo
55891,6,nature,couple,car,Budget_Backpacker,Colombo -> Kandy -> Ella -> Mirissa -> Colombo
80326,5,nature,couple,bike,Hill_Country,Colombo -> Kandy -> Ella -> Badulla -> Colombo
170978,3,cultural,couple,van,Northern_Heritage,Colombo -> Anuradhapura -> Jaffna -> Delft -> Colombo
144710,5,cultural,solo,bike,Cultural_Triangle,Colombo -> Anuradhapura -> Mihintale -> Sigiriya -> Colombo
89347,7,wildlife,couple,car,Wildlife_Safari,Colombo -> Wilpattu -> Anuradhapura -> Colombo
37649,1,relax,solo,car,Weekend_Getaway,Colombo -> Kandy -> Colombo
106446,3,cultural,friends,car,Northern_Heritage,Colombo -> Anuradhapura -> Jaffna -> Delft -> Colombo
98122,6,adventure,couple,bike,Adventure_Tour,Colombo -> Kitulgala -> Ella -> Knuckles -> Colombo
332123,6,luxury,family,car,Luxury_Tour,Colombo -> Sigiriya Resort -> Kandy Resort -> Ella Resort -> Colombo
166184,8,adventure,friends,bike,Adventure_Tour,Colombo -> Belihuloya -> Horton Plains -> Ella -> Colombo
124306,8,nature,solo,bike,Hill_Country,Colombo -> Haputale -> Ella -> Bandarawela -> Colombo
258645,6,luxury,solo,bus,Luxury_Tour,Colombo -> Bentota -> Galle -> Tea Country -> Colombo
257740,5,luxury,family,bike,Luxury_Tour,Colombo -> Bentota -> Galle -> Tea Country -> Colombo
90131,5,family,solo,bike,Family_Tour,Colombo -> Sigiriya -> Kandy -> Bentota -> Colombo
97046,7,wildlife,couple,van,Wildlife_Safari,Colombo -> Yala -> Udawalawe -> Ella -> Colombo
67692,6,cultural,family,bus,Cultural_Triangle,Colombo -> Dambulla -> Sigiriya -> Polonnaruwa -> Kandy -> Colombo
53237,3,nature,couple,car,Budget_Backpacker,Colombo -> Ella -> Arugam Bay -> Galle -> Colombo
55882,3,nature,family,van,Budget_Backpacker,Colombo -> Ella -> Arugam Bay -> Galle -> Colombo
55116,5,beach,couple,car,Southern_Beach,Colombo -> Unawatuna -> Mirissa -> Tangalle -> Colombo
61385,5,adventure,friends,bike,Adventure_Tour,Colombo -> Kitulgala -> Ella -> Knuckles -> Colombo
165045,8,wildlife,friends,car,Wildlife_Safari,Colombo -> Wilpattu -> Anuradhapura -> Colombo
27164,3,relax,friends,van,Weekend_Getaway,Colombo -> Galle -> Colombo
52809,7,nature,couple,car,Hill_Country,Colombo -> Kandy -> Nuwara Eliya -> Ella -> Colombo
144038,6,nature,couple,car,Hill_Country,Colombo -> Haputale -> Ella -> Bandarawela -> Colombo
136595,4,adventure,family,bike,Adventure_Tour,Colombo -> Kitulgala -> Ella -> Knuckles -> Colombo
173364,6,family,friends,bus,Family_Tour,Colombo -> Kandy -> Nuwara Eliya -> Galle -> Colombo
53832,7,beach,friends,car,Southern_Beach,Colombo -> Galle -> Hiriketiya -> Mirissa -> Colombo
176745,4,beach,couple,van,Southern_Beach,Colombo -> Bentota -> Hikkaduwa -> Galle -> Mirissa -> Colombo
101530,4,cultural,couple,van,Northern_Heritage,Colombo -> Anuradhapura -> Jaffna -> Delft -> Colombo
106567,8,adventure,friends,van,Adventure_Tour,Colombo -> Belihuloya -> Horton Plains -> Ella -> Colombo
139192,3,adventure,family,car,Adventure_Tour,Colombo -> Kitulgala -> Ella -> Knuckles -> Colombo
105211,7,family,couple,car,Family_Tour,Colombo -> Sigiriya -> Kandy -> Bentota -> Colombo
116439,8,adventure,friends,bike,Adventure_Tour,Colombo -> Belihuloya -> Horton Plains -> Ella -> Colombo
165278,3,family,solo,van,Family_Tour,Colombo -> Sigiriya -> Kandy -> Bentota -> Colombo
51617,3,wildlife,friends,van,Wildlife_Safari,Colombo -> Yala -> Udawalawe -> Ella -> Colombo
296254,9,luxury,couple,bus,Luxury_Tour,Colombo -> Bentota -> Galle -> Tea Country -> Colombo
95245,7,family,family,bike,Family_Tour,Colombo -> Sigiriya -> Kandy -> Bentota -> Colombo
102637,8,cultural,friends,car,Northern_Heritage,Colombo -> Mannar -> Jaffna -> Nagadeepa -> Colombo
14104,1,relax,friends,bus,Weekend_Getaway,Colombo -> Kandy -> Colombo
87882,4,family,family,car,Family_Tour,Colombo -> Kandy -> Nuwara Eliya -> Galle -> Colombo
157621,4,family,solo,bus,Family_Tour,Colombo -> Kandy -> Nuwara Eliya -> Galle -> Colombo
139353,7,adventure,solo,bus,Adventure_Tour,Colombo -> Kitulgala -> Ella -> Knuckles -> Colombo
135350,7,adventure,family,bus,Adventure_Tour,Colombo -> Kitulgala -> Ella -> Knuckles -> Colombo
55051,5,cultural,family,bike,Cultural_Triangle,Colombo -> Anuradhapura -> Mihintale -> Sigiriya -> Colombo
47164,3,nature,couple,bike,Budget_Backpacker,Colombo -> Kandy -> Ella -> Mirissa -> Colombo
116975,8,family,couple,bus,Family_Tour,Colombo -> Kandy -> Nuwara Eliya -> Galle -> Colombo
140046,8,family,friends,bus,Family_Tour,Colombo -> Kandy -> Nuwara Eliya -> Galle -> Colombo
147791,7,adventure,family,bike,Adventure_Tour,Colombo -> Kitulgala -> Ella -> Knuckles -> Colombo
270529,9,luxury,family,van,Luxury_Tour,Colombo -> Bentota -> Galle -> Tea Country -> Colombo
134921,4,beach,solo,car,Southern_Beach,Colombo -> Unawatuna -> Mirissa -> Tangalle -> Colombo
143320,4,adventure,family,van,Adventure_Tour,Colombo -> Kitulgala -> Ella -> Knuckles -> Colombo
158480,4,wildlife,friends,bus,Wildlife_Safari,Colombo -> Wilpattu -> Anuradhapura -> Colombo
74792,4,cultural,family,car,Cultural_Triangle,Colombo -> Anuradhapura -> Mihintale -> Sigiriya -> Colombo
378840,10,luxury,couple,van,Luxury_Tour,Colombo -> Sigiriya Resort -> Kandy Resort -> Ella Resort -> Colombo
110871,4,family,solo,car,Family_Tour,Colombo -> Kandy -> Nuwara Eliya -> Galle -> Colombo
354795,5,luxury,couple,car,Luxury_Tour,Colombo -> Sigiriya Resort -> Kandy Resort -> Ella Resort -> Colombo
28010,4,nature,family,car,Budget_Backpacker,Colombo -> Ella -> Arugam Bay -> Galle -> Colombo
86873,3,adventure,solo,bus,Adventure_Tour,Colombo -> Belihuloya -> Horton Plains -> Ella -> Colombo
144331,4,family,couple,bus,Family_Tour,Colombo -> Kandy -> Nuwara Eliya -> Galle -> Colombo
167628,5,cultural,family,bus,Cultural_Triangle,Colombo -> Anuradhapura -> Mihintale -> Sigiriya -> Colombo
73584,8,cultural,friends,bus,Northern_Heritage,Colombo -> Anuradhapura -> Jaffna -> Delft -> Colombo
61704,4,beach,family,bus,Southern_Beach,Colombo -> Galle -> Hiriketiya -> Mirissa -> Colombo
248582,10,luxury,family,car,Luxury_Tour,Colombo -> Bentota -> Galle -> Tea Country -> Colombo
100371,7,adventure,family,bus,Adventure_Tour,Colombo -> Kitulgala -> Ella -> Knuckles -> Colombo
31167,4,nature,solo,bike,Budget_Backpacker,Colombo -> Ella -> Arugam Bay -> Galle -> Colombo
46270,4,nature,friends,van,Budget_Backpacker,Colombo -> Ella -> Arugam Bay -> Galle -> Colombo
168512,6,nature,couple,bike,Hill_Country,Colombo -> Haputale -> Ella -> Bandarawela -> Colombo
59339,5,nature,solo,car,Budget_Backpacker,Colombo -> Kandy -> Ella -> Mirissa -> Colombo
66330,7,family,solo,bus,Family_Tour,Colombo -> Sigiriya -> Kandy -> Bentota -> Colombo
120607,3,family,family,car,Family_Tour,Colombo -> Sigiriya -> Kandy -> Bentota -> Colombo
117221,4,cultural,family,bike,Cultural_Triangle,Colombo -> Anuradhapura -> Mihintale -> Sigiriya -> Colombo
24020,4,nature,solo,van,Budget_Backpacker,Colombo -> Ella -> Arugam Bay -> Galle -> Colombo
172694,8,beach,friends,van,Southern_Beach,Colombo -> Bentota -> Hikkaduwa -> Galle -> Mirissa -> Colombo
82500,8,wildlife,family,van,Wildlife_Safari,Colombo -> Yala -> Udawalawe -> Ella -> Colombo
88955,8,wildlife,solo,bike,Wildlife_Safari,Colombo -> Yala -> Udawalawe -> Ella -> Colombo
177754,3,family,solo,bike,Family_Tour,Colombo -> Sigiriya -> Kandy -> Bentota -> Colombo
132549,7,cultural,friends,car,Northern_Heritage,Colombo -> Anuradhapura -> Jaffna -> Delft -> Colombo
73514,8,adventure,solo,car,Adventure_Tour,Colombo -> Belihuloya -> Horton Plains -> Ella -> Colombo
96090,5,nature,family,bike,Hill_Country,Colombo -> Kandy -> Ella -> Badulla -> Colombo
172065,4,nature,couple,van,Hill_Country,Colombo -> Kandy -> Ella -> Badulla -> Colombo
354904,7,luxury,family,van,Luxury_Tour,Colombo -> Bentota -> Galle -> Tea Country -> Colombo
116581,7,nature,solo,bike,Hill_Country,Colombo -> Kandy -> Ella -> Badulla -> Colombo
50731,3,nature,solo,bus,Budget_Backpacker,Colombo -> Kandy -> Ella -> Mirissa -> Colombo
389685,5,luxury,couple,bus,Luxury_Tour,Colombo -> Bentota -> Galle -> Tea Country -> Colombo
59417,5,nature,family,car,Budget_Backpacker,Colombo -> Kandy -> Ella -> Mirissa -> Colombo
24766,2,relax,couple,van,Weekend_Getaway,Colombo -> Galle -> Colombo
116147,8,wildlife,friends,car,Wildlife_Safari,Colombo -> Wilpattu -> Anuradhapura -> Colombo
148411,5,beach,friends,car,Southern_Beach,Colombo -> Unawatuna -> Mirissa -> Tangalle -> Colombo
50433,1,relax,family,van,Weekend_Getaway,Colombo -> Ella -> Colombo
71250,8,family,solo,car,Family_Tour,Colombo -> Kandy -> Nuwara Eliya -> Galle -> Colombo
27179,3,relax,couple,van,Weekend_Getaway,Colombo -> Kandy -> Colombo
19758,2,relax,friends,car,Weekend_Getaway,Colombo -> Kandy -> Colombo
64209,6,wildlife,family,bus,Wildlife_Safari,Colombo -> Wilpattu -> Anuradhapura -> Colombo
183093,6,luxury,couple,bike,Luxury_Tour,Colombo -> Bentota -> Galle -> Tea Country -> Colombo
116954,5,beach,family,bike,Southern_Beach,Colombo -> Galle -> Hiriketiya -> Mirissa -> Colombo
180234,8,nature,solo,van,Hill_Country,Colombo -> Haputale -> Ella -> Bandarawela -> Colombo
158992,7,wildlife,couple,car,Wildlife_Safari,Colombo -> Yala -> Udawalawe -> Ella -> Colombo
338947,7,luxury,family,bus,Luxury_Tour,Colombo -> Sigiriya Resort -> Kandy Resort -> Ella Resort -> Colombo
125951,8,beach,couple,car,Southern_Beach,Colombo -> Unawatuna -> Mirissa -> Tangalle -> Colombo
55364,6,cultural,family,bike,Cultural_Triangle,Colombo -> Anuradhapura -> Mihintale -> Sigiriya -> Colombo
140081,8,adventure,couple,van,Adventure_Tour,Colombo -> Kitulgala -> Ella -> Knuckles -> Colombo
