starting_city,days,budget,budget_level,interest,travel_type,transport_mode,recommended_route,total_distance_km,fuel_cost_lkr,hotel_cost_lkr,food_cost_lkr,attraction_cost_lkr,daily_budget_lkr,total_estimated_cost_lkr,recommended_hotels
Colombo,2,82521,medium,beach,family,bus,Colombo -> Yala -> Ella -> Galle -> Colombo,635,20707,27102,6330,4360,32894,65789,Wildlife Camp | Ella Green Stay | Galle Sea Breeze
Colombo,3,241222,high,cultural,solo,bus,Colombo -> Anuradhapura -> Jaffna -> Trincomalee -> Ella -> Galle -> Colombo,1040,34415,66582,12813,11074,41747,125242,Heritage Palace | Jaffna City Inn | Ella Green Stay | Fort View Hotel
Colombo,10,53004,low,cultural,solo,bike,Colombo -> Sigiriya -> Kandy -> Ella -> Galle -> Colombo,625,12618,61290,36540,16024,12916,129158,Lion Rock Hotel | Kandy Hill Resort | Ella Green Stay | Galle Sea Breeze
Colombo,2,87191,medium,beach,couple,car,Colombo -> Nuwara Eliya -> Ella -> Mirissa -> Colombo,530,18041,29534,6464,20812,41271,82542,Tea Garden Hotel | Nine Arch Resort | Mirissa Beach Stay
Colombo,2,62333,medium,nature,friends,bus,Colombo -> Nuwara Eliya -> Ella -> Mirissa -> Colombo,530,11833,28158,7164,20797,37299,74598,Hill Breeze Resort | Ella Green Stay | Mirissa Beach Stay
Colombo,3,146825,high,cultural,family,bike,Colombo -> Kandy -> Nuwara Eliya -> Ella -> Colombo,495,16424,49890,9420,21145,34656,103969,Lakewood Stay | Hill Breeze Resort | Ella Green Stay
Colombo,7,52182,low,beach,couple,car,Colombo -> Polonnaruwa -> Sigiriya -> Kandy -> Colombo,390,8155,48027,23205,11260,13184,92290,Lion Rock Hotel | Kandy Hill Resort
Colombo,7,110549,medium,wildlife,friends,bus,Colombo -> Nuwara Eliya -> Ella -> Mirissa -> Colombo,530,10875,72891,21532,2979,15589,109123,Hill Breeze Resort | Ella Mountain Inn | Blue Ocean Resort
Colombo,4,50634,low,adventure,couple,bike,Colombo -> Yala -> Ella -> Galle -> Colombo,635,15910,16900,10780,4955,14052,56210,Safari Lodge | Ella Mountain Inn | Galle Sea Breeze
Colombo,10,238005,high,nature,solo,van,Colombo -> Anuradhapura -> Jaffna -> Trincomalee -> Ella -> Galle -> Colombo,1040,23203,159150,32450,7015,22758,227578,Heritage Palace | Jaffna City Inn | Ella Mountain Inn | Galle Sea Breeze
Colombo,8,122573,medium,beach,couple,bike,Colombo -> Badulla -> Ella -> Arugam Bay -> Colombo,410,9817,66256,30520,19263,16645,133161,Ella Mountain Inn
Colombo,9,267546,high,adventure,couple,bike,Colombo -> Polonnaruwa -> Sigiriya -> Kandy -> Colombo,390,12854,179424,26370,5829,25108,225974,Lion Rock Hotel | Kandy Hill Resort
Colombo,4,131167,medium,cultural,family,van,Colombo -> Yala -> Ella -> Galle -> Colombo,635,16279,39504,13900,10403,19841,79364,Safari Lodge | Ella Mountain Inn | Galle Sea Breeze
Colombo,5,30248,low,cultural,couple,van,Colombo -> Ella -> Galle -> Colombo,335,8691,34140,15250,7809,13191,65954,Nine Arch Resort | Galle Sea Breeze
Colombo,10,53349,low,adventure,family,car,Colombo -> Anuradhapura -> Jaffna -> Trincomalee -> Ella -> Galle -> Colombo,1040,28989,36550,35950,21758,12800,127996,Ancient City Hotel | Northern Crown Hotel | Nine Arch Resort | Galle Sea Breeze
Colombo,6,169323,high,nature,couple,bus,Colombo -> Kandy -> Nuwara Eliya -> Ella -> Colombo,495,11548,118050,23280,12993,27046,162273,Temple View Hotel | Hill Breeze Resort | Ella Mountain Inn
Colombo,5,315011,high,beach,friends,bus,Colombo -> Kandy -> Nuwara Eliya -> Ella -> Colombo,495,15745,129905,17745,12588,36627,183134,Temple View Hotel | Hill Breeze Resort | Nine Arch Resort
Colombo,8,63710,medium,nature,solo,van,Colombo -> Kandy -> Nuwara Eliya -> Ella -> Colombo,495,9533,116104,28808,13507,21300,170399,Temple View Hotel | Tea Garden Hotel | Ella Green Stay
Colombo,6,113349,medium,nature,solo,van,Colombo -> Badulla -> Ella -> Arugam Bay -> Colombo,410,7975,53160,19560,2445,13646,81876,Ella Mountain Inn
Colombo,6,47191,low,nature,couple,van,Colombo -> Sigiriya -> Kandy -> Ella -> Galle -> Colombo,625,11977,27480,28860,22734,15586,93517,Lion Rock Hotel | Temple View Hotel | Nine Arch Resort | Southern Wave Resort
Colombo,8,80576,medium,wildlife,couple,van,Colombo -> Anuradhapura -> Jaffna -> Trincomalee -> Ella -> Galle -> Colombo,1040,19756,118560,32024,5400,22321,178569,Heritage Palace | Northern Crown Hotel | Nine Arch Resort | Southern Wave Resort
Colombo,7,119283,medium,adventure,family,bus,Colombo -> Ella -> Galle -> Colombo,335,11482,85141,33061,23364,21596,151169,Nine Arch Resort | Fort View Hotel
Colombo,7,185408,high,cultural,solo,bus,Colombo -> Ella -> Galle -> Colombo,335,9319,138999,22680,22340,27262,190833,Ella Green Stay | Fort View Hotel
Colombo,5,180155,high,adventure,family,van,Colombo -> Polonnaruwa -> Sigiriya -> Kandy -> Colombo,390,9677,152290,24150,3927,38950,194748,Sigiriya Nature Stay | Temple View Hotel
Colombo,4,34908,low,nature,couple,bus,Colombo -> Sigiriya -> Kandy -> Ella -> Galle -> Colombo,625,11682,15760,14368,9800,12113,48453,Sigiriya Nature Stay | Temple View Hotel | Nine Arch Resort | Southern Wave Resort
Colombo,8,61170,medium,nature,solo,bike,Colombo -> Badulla -> Ella -> Arugam Bay -> Colombo,410,10900,85832,28744,10205,16560,132483,Ella Green Stay
Colombo,3,72841,medium,wildlife,friends,bike,Colombo -> Yala -> Ella -> Galle -> Colombo,635,18832,29010,12084,20459,29337,88010,Wildlife Camp | Ella Green Stay | Galle Sea Breeze
Colombo,3,117599,medium,cultural,family,bike,Colombo -> Nuwara Eliya -> Ella -> Mirissa -> Colombo,530,16764,35058,7545,20468,26980,80939,Hill Breeze Resort | Ella Green Stay | Mirissa Beach Stay
Colombo,3,128421,medium,nature,family,bike,Colombo -> Nuwara Eliya -> Ella -> Mirissa -> Colombo,530,13307,31641,12210,19573,27642,82926,Tea Garden Hotel | Ella Mountain Inn | Mirissa Beach Stay
Colombo,4,128204,medium,beach,solo,car,Colombo -> Bentota -> Hikkaduwa -> Galle -> Colombo,310,8718,28692,17752,5606,17160,68640,Bentota Bay Hotel | Fort View Hotel
Colombo,9,49593,low,cultural,solo,car,Colombo -> Kandy -> Nuwara Eliya -> Ella -> Colombo,495,12306,43443,33030,22387,12077,108695,Kandy Hill Resort | Tea Garden Hotel | Ella Green Stay
Colombo,10,39996,low,adventure,friends,van,Colombo -> Nuwara Eliya -> Ella -> Mirissa -> Colombo,530,13960,63380,43550,13795,14068,140678,Hill Breeze Resort | Ella Green Stay | Blue Ocean Resort
Colombo,4,335827,high,beach,friends,van,Colombo -> Badulla -> Ella -> Arugam Bay -> Colombo,410,13662,100120,19528,2586,35061,140245,Ella Green Stay
Colombo,7,43626,low,beach,couple,van,Colombo -> Yala -> Ella -> Galle -> Colombo,635,16162,43967,26215,23130,16328,114295,Safari Lodge | Ella Mountain Inn | Fort View Hotel
Colombo,7,108748,medium,nature,solo,van,Colombo -> Polonnaruwa -> Sigiriya -> Kandy -> Colombo,390,11662,67522,27475,4433,15523,108659,Lion Rock Hotel | Lakewood Stay
Colombo,8,31930,low,nature,family,car,Colombo -> Badulla -> Ella -> Arugam Bay -> Colombo,410,14276,31896,26176,8369,10699,85592,Ella Mountain Inn
Colombo,6,56094,low,wildlife,friends,bus,Colombo -> Nuwara Eliya -> Ella -> Mirissa -> Colombo,530,9760,25296,23670,2420,9777,58660,Tea Garden Hotel | Ella Mountain Inn | Mirissa Beach Stay
Colombo,6,45132,low,cultural,couple,car,Colombo -> Sigiriya -> Kandy -> Ella -> Galle -> Colombo,625,15255,22170,23118,21441,12890,77339,Sigiriya Nature Stay | Temple View Hotel | Nine Arch Resort | Southern Wave Resort
Colombo,6,43719,low,nature,solo,bus,Colombo -> Ella -> Galle -> Colombo,335,10558,37296,17418,13390,14436,86618,Ella Green Stay | Southern Wave Resort
Colombo,4,114319,medium,wildlife,friends,bus,Colombo -> Ella -> Galle -> Colombo,335,7794,39048,15196,7070,18608,74431,Ella Mountain Inn | Galle Sea Breeze
Colombo,9,318104,high,beach,friends,bus,Colombo -> Badulla -> Ella -> Arugam Bay -> Colombo,410,7499,288981,30357,6899,36613,329516,Ella Mountain Inn
Colombo,8,171047,high,nature,family,car,Colombo -> Nuwara Eliya -> Ella -> Mirissa -> Colombo,530,15166,233728,21264,7098,34681,277448,Tea Garden Hotel | Ella Green Stay | Blue Ocean Resort
Colombo,10,56081,low,nature,couple,bus,Colombo -> Ella -> Galle -> Colombo,335,6377,45820,26260,15917,9610,96103,Ella Mountain Inn | Southern Wave Resort
Colombo,6,29203,low,nature,friends,car,Colombo -> Bentota -> Hikkaduwa -> Galle -> Colombo,310,10169,32334,27036,17824,14328,85967,Bentota Bay Hotel | Fort View Hotel
Colombo,2,40867,low,adventure,couple,bike,Colombo -> Sigiriya -> Kandy -> Ella -> Galle -> Colombo,625,15755,7270,8176,15647,22068,44135,Lion Rock Hotel | Kandy Hill Resort | Ella Green Stay | Galle Sea Breeze
Colombo,9,87581,medium,cultural,solo,bike,Colombo -> Mirissa -> Unawatuna -> Galle -> Colombo,375,7962,98739,40023,10647,17333,155995,Mirissa Beach Stay | Fort View Hotel
Colombo,9,31110,low,beach,solo,car,Colombo -> Nuwara Eliya -> Ella -> Mirissa -> Colombo,530,18522,45513,41940,11210,12940,116462,Tea Garden Hotel | Nine Arch Resort | Mirissa Beach Stay
Colombo,8,34868,low,cultural,friends,car,Colombo -> Yala -> Ella -> Galle -> Colombo,635,17442,48064,33480,23206,15471,123771,Wildlife Camp | Ella Green Stay | Galle Sea Breeze
Colombo,8,343276,high,nature,friends,van,Colombo -> Mirissa -> Unawatuna -> Galle -> Colombo,375,10690,260272,35496,12864,40430,323443,Blue Ocean Resort | Fort View Hotel
Colombo,9,105846,medium,cultural,family,car,Colombo -> Mirissa -> Unawatuna -> Galle -> Colombo,375,9792,104418,27999,24077,19159,172432,Blue Ocean Resort | Galle Sea Breeze
Colombo,10,56495,low,cultural,couple,bus,Colombo -> Polonnaruwa -> Sigiriya -> Kandy -> Colombo,390,9200,38580,41710,6131,9771,97714,Sigiriya Nature Stay | Temple View Hotel
Colombo,5,103167,medium,cultural,solo,car,Colombo -> Nuwara Eliya -> Ella -> Mirissa -> Colombo,530,10284,54510,15085,15914,19524,97621,Hill Breeze Resort | Ella Mountain Inn | Mirissa Beach Stay
Colombo,4,170263,high,cultural,couple,van,Colombo -> Badulla -> Ella -> Arugam Bay -> Colombo,410,9043,73276,12048,17410,27640,110558,Ella Green Stay
Colombo,8,53727,low,wildlife,family,car,Colombo -> Kandy -> Nuwara Eliya -> Ella -> Colombo,495,14112,29056,36680,18871,11974,95796,Temple View Hotel | Tea Garden Hotel | Ella Green Stay
Colombo,7,50276,low,nature,couple,car,Colombo -> Kandy -> Nuwara Eliya -> Ella -> Colombo,495,14422,43953,23807,18348,15122,105852,Kandy Hill Resort | Hill Breeze Resort | Ella Green Stay
Colombo,6,31374,low,wildlife,friends,car,Colombo -> Sigiriya -> Kandy -> Ella -> Galle -> Colombo,625,16174,29286,19272,12012,13353,80120,Lion Rock Hotel | Temple View Hotel | Ella Mountain Inn | Southern Wave Resort
Colombo,6,282577,high,beach,couple,bike,Colombo -> Mirissa -> Unawatuna -> Galle -> Colombo,375,12975,190764,16764,7149,37620,225719,Blue Ocean Resort | Fort View Hotel
Colombo,4,50613,low,adventure,couple,bus,Colombo -> Nuwara Eliya -> Ella -> Mirissa -> Colombo,530,12071,20088,19612,4728,15924,63698,Hill Breeze Resort | Ella Mountain Inn | Blue Ocean Resort
Colombo,7,49363,low,cultural,family,bike,Colombo -> Kandy -> Nuwara Eliya -> Ella -> Colombo,495,13368,47019,34307,15110,16418,114923,Lakewood Stay | Tea Garden Hotel | Ella Mountain Inn
Colombo,6,28499,low,adventure,couple,van,Colombo -> Mirissa -> Unawatuna -> Galle -> Colombo,375,11071,22608,21336,10931,10882,65293,Blue Ocean Resort | Fort View Hotel
Colombo,6,302910,high,adventure,solo,bike,Colombo -> Mirissa -> Unawatuna -> Galle -> Colombo,375,8070,116502,24996,15062,27898,167390,Mirissa Beach Stay | Galle Sea Breeze
Colombo,10,281428,high,beach,friends,bus,Colombo -> Bentota -> Hikkaduwa -> Galle -> Colombo,310,7664,314240,31200,17589,37782,377819,River Edge Resort | Southern Wave Resort
Colombo,10,257608,high,nature,family,van,Colombo -> Anuradhapura -> Jaffna -> Trincomalee -> Ella -> Galle -> Colombo,1040,28186,270160,45860,17674,35837,358372,Ancient City Hotel | Northern Crown Hotel | Ella Green Stay | Galle Sea Breeze
Colombo,4,40045,low,beach,couple,bike,Colombo -> Sigiriya -> Kandy -> Ella -> Galle -> Colombo,625,13802,19592,15992,23032,19808,79234,Lion Rock Hotel | Kandy Hill Resort | Nine Arch Resort | Fort View Hotel
Colombo,6,144094,high,adventure,family,bike,Colombo -> Kandy -> Nuwara Eliya -> Ella -> Colombo,495,12856,128016,24372,17839,30461,182764,Temple View Hotel | Tea Garden Hotel | Nine Arch Resort
Colombo,2,27001,low,nature,friends,bus,Colombo -> Kandy -> Nuwara Eliya -> Ella -> Colombo,495,8973,12922,5534,3466,17670,35341,Kandy Hill Resort | Tea Garden Hotel | Ella Mountain Inn
Colombo,6,41257,low,wildlife,solo,bike,Colombo -> Sigiriya -> Kandy -> Ella -> Galle -> Colombo,625,13402,30834,16452,24923,14520,87121,Sigiriya Nature Stay | Kandy Hill Resort | Ella Mountain Inn | Fort View Hotel
Colombo,8,124830,medium,beach,friends,van,Colombo -> Badulla -> Ella -> Arugam Bay -> Colombo,410,7494,56976,39480,9216,14285,114283,Ella Green Stay
Colombo,5,84119,medium,adventure,solo,bike,Colombo -> Nuwara Eliya -> Ella -> Mirissa -> Colombo,530,10878,65040,13385,14726,22308,111539,Tea Garden Hotel | Ella Green Stay | Mirissa Beach Stay
Colombo,8,101548,medium,adventure,couple,bike,Colombo -> Mirissa -> Unawatuna -> Galle -> Colombo,375,10852,74496,37952,10884,16249,129992,Blue Ocean Resort | Southern Wave Resort
Colombo,8,59262,low,nature,couple,car,Colombo -> Kandy -> Nuwara Eliya -> Ella -> Colombo,495,14772,42064,22064,20399,12113,96903,Temple View Hotel | Tea Garden Hotel | Ella Mountain Inn
Colombo,7,244802,high,nature,couple,bike,Colombo -> Nuwara Eliya -> Ella -> Mirissa -> Colombo,530,14577,199430,26670,6899,35693,249849,Tea Garden Hotel | Nine Arch Resort | Blue Ocean Resort
Colombo,3,66108,medium,adventure,family,van,Colombo -> Anuradhapura -> Jaffna -> Trincomalee -> Ella -> Galle -> Colombo,1040,23932,28257,10065,19895,25769,77307,Heritage Palace | Jaffna City Inn | Ella Mountain Inn | Galle Sea Breeze
Colombo,7,244973,high,nature,family,bus,Colombo -> Kandy -> Nuwara Eliya -> Ella -> Colombo,495,16785,142653,28238,19653,29727,208091,Lakewood Stay | Hill Breeze Resort | Ella Mountain Inn
Colombo,2,281077,high,wildlife,friends,van,Colombo -> Yala -> Ella -> Galle -> Colombo,635,16891,48502,9186,21917,49126,98252,Safari Lodge | Ella Mountain Inn | Fort View Hotel
Colombo,10,177308,high,beach,friends,bike,Colombo -> Polonnaruwa -> Sigiriya -> Kandy -> Colombo,390,11031,247930,25610,5702,28559,285592,Lion Rock Hotel | Lakewood Stay
Colombo,10,223670,high,cultural,family,car,Colombo -> Ella -> Galle -> Colombo,335,9928,336840,43710,7451,39455,394548,Ella Green Stay | Fort View Hotel
Colombo,8,100977,medium,wildlife,solo,bike,Colombo -> Ella -> Galle -> Colombo,335,7712,65808,37496,21881,16069,128550,Ella Mountain Inn | Galle Sea Breeze
Colombo,6,62013,medium,wildlife,couple,bus,Colombo -> Anuradhapura -> Jaffna -> Trincomalee -> Ella -> Galle -> Colombo,1040,35969,76794,15084,10877,23057,138342,Ancient City Hotel | Northern Crown Hotel | Nine Arch Resort | Fort View Hotel
Colombo,9,80014,medium,beach,family,van,Colombo -> Mirissa -> Unawatuna -> Galle -> Colombo,375,9538,102384,35865,6379,16654,149883,Blue Ocean Resort | Galle Sea Breeze
Colombo,4,50318,low,beach,couple,van,Colombo -> Nuwara Eliya -> Ella -> Mirissa -> Colombo,530,18215,23860,12072,17647,19548,78192,Tea Garden Hotel | Nine Arch Resort | Blue Ocean Resort
Colombo,7,70499,medium,nature,family,bus,Colombo -> Sigiriya -> Kandy -> Ella -> Galle -> Colombo,625,17348,50848,30863,12396,15950,111649,Sigiriya Nature Stay | Temple View Hotel | Ella Green Stay | Fort View Hotel
Colombo,6,57879,low,beach,friends,car,Colombo -> Badulla -> Ella -> Arugam Bay -> Colombo,410,10175,34326,18666,2422,10745,64469,Ella Mountain Inn
Colombo,8,204088,high,cultural,family,bus,Colombo -> Kandy -> Nuwara Eliya -> Ella -> Colombo,495,10470,247664,27792,9868,37820,302559,Temple View Hotel | Hill Breeze Resort | Ella Mountain Inn
Colombo,2,242464,high,wildlife,solo,bus,Colombo -> Bentota -> Hikkaduwa -> Galle -> Colombo,310,6445,54162,6126,13522,39730,79460,Bentota Bay Hotel | Southern Wave Resort
Colombo,3,124024,medium,nature,couple,van,Colombo -> Yala -> Ella -> Galle -> Colombo,635,20214,23670,8277,2963,19318,57954,Safari Lodge | Ella Green Stay | Southern Wave Resort
Colombo,2,71450,medium,beach,solo,car,Colombo -> Nuwara Eliya -> Ella -> Mirissa -> Colombo,530,18057,14042,8488,12093,29485,58970,Hill Breeze Resort | Ella Mountain Inn | Mirissa Beach Stay
Colombo,10,47753,low,adventure,friends,van,Colombo -> Nuwara Eliya -> Ella -> Mirissa -> Colombo,530,13571,47030,47320,4327,11051,110511,Tea Garden Hotel | Ella Mountain Inn | Blue Ocean Resort
Colombo,2,63662,medium,cultural,solo,car,Colombo -> Polonnaruwa -> Sigiriya -> Kandy -> Colombo,390,11948,18888,7470,9271,26760,53521,Sigiriya Nature Stay | Temple View Hotel
Colombo,2,307969,high,cultural,couple,bus,Colombo -> Bentota -> Hikkaduwa -> Galle -> Colombo,310,6287,65370,9346,20673,51304,102607,Bentota Bay Hotel | Southern Wave Resort
Colombo,10,50735,low,beach,couple,car,Colombo -> Yala -> Ella -> Galle -> Colombo,635,14480,42780,37860,2276,10119,101190,Safari Lodge | Ella Mountain Inn | Southern Wave Resort
Colombo,4,52479,low,beach,solo,bus,Colombo -> Sigiriya -> Kandy -> Ella -> Galle -> Colombo,625,16149,20068,12588,7428,13046,52185,Sigiriya Nature Stay | Kandy Hill Resort | Ella Mountain Inn | Fort View Hotel
Colombo,4,123583,medium,cultural,solo,car,Colombo -> Sigiriya -> Kandy -> Ella -> Galle -> Colombo,625,12764,33828,19840,2948,18331,73325,Sigiriya Nature Stay | Temple View Hotel | Ella Green Stay | Fort View Hotel
Colombo,10,139238,medium,adventure,couple,van,Colombo -> Mirissa -> Unawatuna -> Galle -> Colombo,375,7837,142950,43600,20664,21184,211843,Mirissa Beach Stay | Southern Wave Resort
Colombo,10,334328,high,nature,couple,bus,Colombo -> Nuwara Eliya -> Ella -> Mirissa -> Colombo,530,10355,170390,45910,7191,23030,230295,Tea Garden Hotel | Ella Green Stay | Blue Ocean Resort
Colombo,9,127955,medium,wildlife,couple,bike,Colombo -> Ella -> Galle -> Colombo,335,9312,85464,43533,16341,16911,152203,Ella Green Stay | Fort View Hotel
Colombo,8,189183,high,nature,couple,bus,Colombo -> Nuwara Eliya -> Ella -> Mirissa -> Colombo,530,12749,210520,24496,24461,33795,270363,Hill Breeze Resort | Ella Green Stay | Mirissa Beach Stay
Colombo,10,104640,medium,beach,couple,bike,Colombo -> Kandy -> Nuwara Eliya -> Ella -> Colombo,495,15932,139720,25460,7500,18435,184350,Kandy Hill Resort | Hill Breeze Resort | Ella Mountain Inn
Colombo,7,35651,low,adventure,family,van,Colombo -> Polonnaruwa -> Sigiriya -> Kandy -> Colombo,390,10443,36260,24549,16283,12023,84162,Sigiriya Nature Stay | Kandy Hill Resort
Colombo,8,288315,high,cultural,couple,bus,Colombo -> Anuradhapura -> Jaffna -> Trincomalee -> Ella -> Galle -> Colombo,1040,35262,197920,30608,14502,34446,275571,Heritage Palace | Northern Crown Hotel | Ella Mountain Inn | Southern Wave Resort
Colombo,10,129881,medium,nature,family,car,Colombo -> Ella -> Galle -> Colombo,335,9231,124950,29500,14084,18166,181656,Nine Arch Resort | Southern Wave Resort
Colombo,7,44578,low,beach,solo,bike,Colombo -> Anuradhapura -> Jaffna -> Trincomalee -> Ella -> Galle -> Colombo,1040,21157,36449,17976,6211,11026,77183,Ancient City Hotel | Jaffna City Inn | Ella Mountain Inn | Southern Wave Resort
Colombo,5,254961,high,nature,friends,van,Colombo -> Ella -> Galle -> Colombo,335,6782,158015,22150,20357,42475,212377,Ella Mountain Inn | Galle Sea Breeze
Colombo,3,247610,high,nature,solo,bike,Colombo -> Bentota -> Hikkaduwa -> Galle -> Colombo,310,9818,100605,10812,22104,48616,145849,Bentota Bay Hotel | Galle Sea Breeze
Colombo,5,212765,high,adventure,solo,van,Colombo -> Sigiriya -> Kandy -> Ella -> Galle -> Colombo,625,19246,94245,15655,10191,28372,141858,Lion Rock Hotel | Kandy Hill Resort | Ella Mountain Inn | Fort View Hotel
Colombo,9,285729,high,cultural,couple,bike,Colombo -> Polonnaruwa -> Sigiriya -> Kandy -> Colombo,390,7562,290808,40662,14629,38852,349664,Sigiriya Nature Stay | Lakewood Stay
Colombo,4,97191,medium,beach,friends,car,Colombo -> Nuwara Eliya -> Ella -> Mirissa -> Colombo,530,14388,42596,10244,23848,22921,91684,Tea Garden Hotel | Ella Mountain Inn | Mirissa Beach Stay
Colombo,7,65235,medium,cultural,solo,bus,Colombo -> Badulla -> Ella -> Arugam Bay -> Colombo,410,7901,59360,33376,12443,16705,116932,Ella Green Stay
